,Predict Price,Price
2012-05-28,-0.03000000000000025,-0.03000000000000025
2012-05-29,-0.03000000000000025,-0.009999999999999787
2012-05-30,-0.009999999999999787,0.020000000000000462
2012-05-31,0.020000000000000462,-0.020000000000000462
2012-06-01,-0.020000000000000462,0.009999999999999787
2012-06-02,0.009999999999999787,-0.019999999999999574
2012-06-03,-0.019999999999999574,0.019999999999999574
2012-06-04,0.019999999999999574,0.010000000000000675
2012-06-05,0.010000000000000675,-0.0600000000000005
2012-06-06,-0.0600000000000005,-0.009999999999999787
2012-06-07,-0.009999999999999787,-0.03000000000000025
2012-06-08,-0.03000000000000025,-0.019999999999999574
2012-06-09,-0.019999999999999574,0.009999999999999787
2012-06-10,0.009999999999999787,0.09999999999999964
2012-06-11,0.09999999999999964,-0.09999999999999964
2012-06-12,-0.09999999999999964,-0.020000000000000462
2012-06-13,-0.020000000000000462,0.0
2012-06-14,0.0,-0.02999999999999936
2012-06-15,-0.02999999999999936,0.02999999999999936
2012-06-16,0.02999999999999936,-0.009999999999999787
2012-06-17,-0.009999999999999787,0.020000000000000462
2012-06-18,0.020000000000000462,0.009999999999999787
2012-06-19,0.009999999999999787,0.03000000000000025
2012-06-20,0.03000000000000025,-0.010000000000000675
2012-06-21,-0.010000000000000675,-0.02999999999999936
2012-06-22,-0.02999999999999936,0.009999999999999787
2012-06-23,0.009999999999999787,0.04999999999999982
2012-06-24,0.04999999999999982,0.0
2012-06-25,0.0,-0.03000000000000025
2012-06-26,-0.03000000000000025,-0.02999999999999936
2012-06-27,-0.02999999999999936,-0.010000000000000675
2012-06-28,-0.010000000000000675,-0.009999999999999787
2012-06-29,-0.009999999999999787,-0.009999999999999787
2012-06-30,-0.009999999999999787,0.040000000000000036
2012-07-01,0.040000000000000036,0.03000000000000025
2012-07-02,0.03000000000000025,-0.020000000000000462
2012-07-03,-0.020000000000000462,-0.03000000000000025
2012-07-04,-0.03000000000000025,-0.009999999999999787
2012-07-05,-0.009999999999999787,0.040000000000000036
2012-07-06,0.040000000000000036,0.0
2012-07-07,0.0,0.009999999999999787
2012-07-08,0.009999999999999787,0.020000000000000462
2012-07-09,0.020000000000000462,0.0
2012-07-10,0.0,-0.04999999999999982
2012-07-11,-0.04999999999999982,0.0
2012-07-12,0.0,0.009999999999999787
2012-07-13,0.009999999999999787,-0.009999999999999787
2012-07-14,-0.009999999999999787,-0.020000000000000462
2012-07-15,-0.020000000000000462,0.0
2012-07-16,0.0,0.009999999999999787
2012-07-17,0.009999999999999787,0.0
2012-07-18,0.0,0.03000000000000025
2012-07-19,0.03000000000000025,-0.009999999999999787
2012-07-20,-0.009999999999999787,0.04999999999999982
2012-07-21,0.04999999999999982,-0.009999999999999787
2012-07-22,-0.009999999999999787,0.019999999999999574
2012-07-23,0.019999999999999574,-0.019999999999999574
2012-07-24,-0.019999999999999574,0.0
2012-07-25,0.0,0.03000000000000025
2012-07-26,0.03000000000000025,1.2299999999999995
2012-07-27,1.2299999999999995,-1.29
2012-07-28,-1.29,-0.03000000000000025
2012-07-29,-0.03000000000000025,0.0
2012-07-30,0.0,0.020000000000000462
2012-07-31,0.020000000000000462,-0.009999999999999787
2012-08-01,-0.009999999999999787,0.019999999999999574
2012-08-02,0.019999999999999574,0.03000000000000025
2012-08-03,0.03000000000000025,0.0
2012-08-04,0.0,0.019999999999999574
2012-08-05,0.019999999999999574,0.010000000000000675
2012-08-06,0.010000000000000675,0.019999999999999574
2012-08-07,0.019999999999999574,0.009999999999999787
2012-08-08,0.009999999999999787,-0.019999999999999574
2012-08-09,-0.019999999999999574,0.0
2012-08-10,0.0,-0.020000000000000462
2012-08-11,-0.020000000000000462,-0.009999999999999787
2012-08-12,-0.009999999999999787,-0.040000000000000036
2012-08-13,-0.040000000000000036,0.03000000000000025
2012-08-14,0.03000000000000025,0.04999999999999982
2012-08-15,0.04999999999999982,0.04999999999999982
2012-08-16,0.04999999999999982,0.009999999999999787
2012-08-17,0.009999999999999787,-0.02999999999999936
2012-08-18,-0.02999999999999936,-0.009999999999999787
2012-08-19,-0.009999999999999787,-0.010000000000000675
2012-08-20,-0.010000000000000675,-0.02999999999999936
2012-08-21,-0.02999999999999936,0.0
2012-08-22,0.0,-0.03000000000000025
2012-08-23,-0.03000000000000025,0.019999999999999574
2012-08-24,0.019999999999999574,0.0
2012-08-25,0.0,-0.02999999999999936
2012-08-26,-0.02999999999999936,0.019999999999999574
2012-08-27,0.019999999999999574,-0.04999999999999982
2012-08-28,-0.04999999999999982,0.009999999999999787
2012-08-29,0.009999999999999787,0.0
2012-08-30,0.0,0.0
2012-08-31,0.0,0.0
2012-09-01,0.0,0.0
2012-09-02,0.0,0.0
2012-09-03,0.0,0.0
2012-09-04,0.0,0.1299999999999999
2012-09-05,0.1299999999999999,0.0
2012-09-06,0.0,0.0600000000000005
2012-09-07,0.0600000000000005,-0.010000000000000675
2012-09-08,-0.010000000000000675,-0.040000000000000036
2012-09-09,-0.040000000000000036,0.040000000000000036
2012-09-10,0.040000000000000036,0.020000000000000462
2012-09-11,0.020000000000000462,-0.009999999999999787
2012-09-12,-0.009999999999999787,0.04999999999999982
2012-09-13,0.04999999999999982,-0.07000000000000028
2012-09-14,-0.07000000000000028,0.07000000000000028
2012-09-15,0.07000000000000028,0.0
2012-09-16,0.0,-0.03000000000000025
2012-09-17,-0.03000000000000025,-0.009999999999999787
2012-09-18,-0.009999999999999787,0.040000000000000036
2012-09-19,0.040000000000000036,-0.009999999999999787
2012-09-20,-0.009999999999999787,0.0
2012-09-21,0.0,0.019999999999999574
2012-09-22,0.019999999999999574,0.040000000000000036
2012-09-23,0.040000000000000036,-0.009999999999999787
2012-09-24,-0.009999999999999787,0.040000000000000036
2012-09-25,0.040000000000000036,0.05999999999999961
2012-09-26,0.05999999999999961,0.040000000000000036
2012-09-27,0.040000000000000036,0.11000000000000032
2012-09-28,0.11000000000000032,0.08000000000000007
2012-09-29,0.08000000000000007,0.0
2012-09-30,0.0,-0.009999999999999787
2012-10-01,-0.009999999999999787,-0.020000000000000462
2012-10-02,-0.020000000000000462,0.07999999999999918
2012-10-03,0.07999999999999918,0.030000000000001137
2012-10-04,0.030000000000001137,0.03999999999999915
2012-10-05,0.03999999999999915,0.05000000000000071
2012-10-06,0.05000000000000071,-0.019999999999999574
2012-10-07,-0.019999999999999574,0.11999999999999922
2012-10-08,0.11999999999999922,0.009999999999999787
2012-10-09,0.009999999999999787,0.019999999999999574
2012-10-10,0.019999999999999574,-0.009999999999999787
2012-10-11,-0.009999999999999787,0.07000000000000028
2012-10-12,0.07000000000000028,0.0
2012-10-13,0.0,0.05000000000000071
2012-10-14,0.05000000000000071,0.009999999999999787
2012-10-15,0.009999999999999787,0.0
2012-10-16,0.0,0.009999999999999787
2012-10-17,0.009999999999999787,0.0600000000000005
2012-10-18,0.0600000000000005,0.009999999999999787
2012-10-19,0.009999999999999787,0.009999999999999787
2012-10-20,0.009999999999999787,0.0
2012-10-21,0.0,0.0
2012-10-22,0.0,0.0
2012-10-23,0.0,-0.009999999999999787
2012-10-24,-0.009999999999999787,-0.019999999999999574
2012-10-25,-0.019999999999999574,0.049999999999998934
2012-10-26,0.049999999999998934,0.009999999999999787
2012-10-27,0.009999999999999787,0.030000000000001137
2012-10-28,0.030000000000001137,-0.02000000000000135
2012-10-29,-0.02000000000000135,0.02000000000000135
2012-10-30,0.02000000000000135,0.03999999999999915
2012-10-31,0.03999999999999915,-0.009999999999999787
2012-11-01,-0.009999999999999787,0.13000000000000078
2012-11-02,0.13000000000000078,-0.009999999999999787
2012-11-03,-0.009999999999999787,0.019999999999999574
2012-11-04,0.019999999999999574,0.03999999999999915
2012-11-05,0.03999999999999915,0.0600000000000005
2012-11-06,0.0600000000000005,0.02999999999999936
2012-11-07,0.02999999999999936,-0.05999999999999872
2012-11-08,-0.05999999999999872,0.019999999999999574
2012-11-09,0.019999999999999574,-0.030000000000001137
2012-11-10,-0.030000000000001137,0.02000000000000135
2012-11-11,0.02000000000000135,0.08000000000000007
2012-11-12,0.08000000000000007,-0.02000000000000135
2012-11-13,-0.02000000000000135,0.10000000000000142
2012-11-14,0.10000000000000142,0.019999999999999574
2012-11-15,0.019999999999999574,0.009999999999999787
2012-11-16,0.009999999999999787,0.019999999999999574
2012-11-17,0.019999999999999574,-0.02999999999999936
2012-11-18,-0.02999999999999936,0.0600000000000005
2012-11-19,0.0600000000000005,0.02999999999999936
2012-11-20,0.02999999999999936,-0.05000000000000071
2012-11-21,-0.05000000000000071,-0.049999999999998934
2012-11-22,-0.049999999999998934,0.0
2012-11-23,0.0,-0.009999999999999787
2012-11-24,-0.009999999999999787,0.0
2012-11-25,0.0,0.08999999999999986
2012-11-26,0.08999999999999986,-0.07000000000000028
2012-11-27,-0.07000000000000028,0.009999999999999787
2012-11-28,0.009999999999999787,-0.0600000000000005
2012-11-29,-0.0600000000000005,-0.019999999999999574
2012-11-30,-0.019999999999999574,0.009999999999999787
2012-12-01,0.009999999999999787,-0.03999999999999915
2012-12-02,-0.03999999999999915,0.05999999999999872
2012-12-03,0.05999999999999872,-0.02999999999999936
2012-12-04,-0.02999999999999936,-0.009999999999999787
2012-12-05,-0.009999999999999787,0.08999999999999986
2012-12-06,0.08999999999999986,0.019999999999999574
2012-12-07,0.019999999999999574,0.019999999999999574
2012-12-08,0.019999999999999574,0.010000000000001563
2012-12-09,0.010000000000001563,0.02999999999999936
2012-12-10,0.02999999999999936,0.0
2012-12-11,0.0,0.0
2012-12-12,0.0,0.009999999999999787
2012-12-13,0.009999999999999787,0.009999999999999787
2012-12-14,0.009999999999999787,0.019999999999999574
2012-12-15,0.019999999999999574,0.0
2012-12-16,0.0,0.010000000000001563
2012-12-17,0.010000000000001563,0.009999999999999787
2012-12-18,0.009999999999999787,0.02999999999999936
2012-12-19,0.02999999999999936,-0.009999999999999787
2012-12-20,-0.009999999999999787,-0.009999999999999787
2012-12-21,-0.009999999999999787,-0.019999999999999574
2012-12-22,-0.019999999999999574,0.0
2012-12-23,0.0,0.0
2012-12-24,0.0,0.0
2012-12-25,0.0,0.019999999999999574
2012-12-26,0.019999999999999574,0.03999999999999915
2012-12-27,0.03999999999999915,-0.009999999999999787
2012-12-28,-0.009999999999999787,0.0
2012-12-29,0.0,-0.009999999999999787
2012-12-30,-0.009999999999999787,0.019999999999999574
2012-12-31,0.019999999999999574,0.009999999999999787
2013-01-01,0.009999999999999787,-0.019999999999999574
2013-01-02,-0.019999999999999574,0.030000000000001137
2013-01-03,0.030000000000001137,-0.010000000000001563
2013-01-04,-0.010000000000001563,-0.019999999999999574
2013-01-05,-0.019999999999999574,0.05000000000000071
2013-01-06,0.05000000000000071,-0.019999999999999574
2013-01-07,-0.019999999999999574,-0.07000000000000028
2013-01-08,-0.07000000000000028,0.05999999999999872
2013-01-09,0.05999999999999872,0.05000000000000071
2013-01-10,0.05000000000000071,0.02999999999999936
2013-01-11,0.02999999999999936,-0.019999999999999574
2013-01-12,-0.019999999999999574,-0.02999999999999936
2013-01-13,-0.02999999999999936,-0.019999999999999574
2013-01-14,-0.019999999999999574,-0.040000000000000924
2013-01-15,-0.040000000000000924,0.07000000000000028
2013-01-16,0.07000000000000028,0.019999999999999574
2013-01-17,0.019999999999999574,0.0
2013-01-18,0.0,0.07000000000000028
2013-01-19,0.07000000000000028,-0.05000000000000071
2013-01-20,-0.05000000000000071,0.10000000000000142
2013-01-21,0.10000000000000142,0.0
2013-01-22,0.0,-0.08000000000000007
2013-01-23,-0.08000000000000007,0.05999999999999872
2013-01-24,0.05999999999999872,0.030000000000001137
2013-01-25,0.030000000000001137,-0.030000000000001137
2013-01-26,-0.030000000000001137,0.0
2013-01-27,0.0,0.009999999999999787
2013-01-28,0.009999999999999787,-0.009999999999999787
2013-01-29,-0.009999999999999787,-0.009999999999999787
2013-01-30,-0.009999999999999787,-0.009999999999999787
2013-01-31,-0.009999999999999787,-0.02999999999999936
2013-02-01,-0.02999999999999936,-0.02000000000000135
2013-02-02,-0.02000000000000135,-0.02999999999999936
2013-02-03,-0.02999999999999936,0.02999999999999936
2013-02-04,0.02999999999999936,0.040000000000000924
2013-02-05,0.040000000000000924,0.0
2013-02-06,0.0,0.02999999999999936
2013-02-07,0.02999999999999936,-0.02999999999999936
2013-02-08,-0.02999999999999936,0.009999999999999787
2013-02-09,0.009999999999999787,0.040000000000000924
2013-02-10,0.040000000000000924,0.02999999999999936
2013-02-11,0.02999999999999936,0.0
2013-02-12,0.0,0.009999999999999787
2013-02-13,0.009999999999999787,-0.07000000000000028
2013-02-14,-0.07000000000000028,0.0
2013-02-15,0.0,0.0600000000000005
2013-02-16,0.0600000000000005,0.019999999999999574
2013-02-17,0.019999999999999574,-0.009999999999999787
2013-02-18,-0.009999999999999787,-0.03999999999999915
2013-02-19,-0.03999999999999915,0.009999999999999787
2013-02-20,0.009999999999999787,-0.009999999999999787
2013-02-21,-0.009999999999999787,0.02999999999999936
2013-02-22,0.02999999999999936,-0.040000000000000924
2013-02-23,-0.040000000000000924,-0.019999999999999574
2013-02-24,-0.019999999999999574,0.009999999999999787
2013-02-25,0.009999999999999787,0.0
2013-02-26,0.0,0.02000000000000135
2013-02-27,0.02000000000000135,0.02999999999999936
2013-02-28,0.02999999999999936,0.0
2013-03-01,0.0,0.0
2013-03-02,0.0,0.0
2013-03-03,0.0,0.0
2013-03-04,0.0,0.02999999999999936
2013-03-05,0.02999999999999936,-0.009999999999999787
2013-03-06,-0.009999999999999787,0.07000000000000028
2013-03-07,0.07000000000000028,-0.09999999999999964
2013-03-08,-0.09999999999999964,0.08999999999999986
2013-03-09,0.08999999999999986,0.0
2013-03-10,0.0,0.0
2013-03-11,0.0,0.0
2013-03-12,0.0,-0.040000000000000924
2013-03-13,-0.040000000000000924,0.030000000000001137
2013-03-14,0.030000000000001137,0.009999999999999787
2013-03-15,0.009999999999999787,0.0
2013-03-16,0.0,-0.009999999999999787
2013-03-17,-0.009999999999999787,0.009999999999999787
2013-03-18,0.009999999999999787,0.0
2013-03-19,0.0,0.0
2013-03-20,0.0,0.0
2013-03-21,0.0,-0.009999999999999787
2013-03-22,-0.009999999999999787,-0.009999999999999787
2013-03-23,-0.009999999999999787,0.0
2013-03-24,0.0,0.0
2013-03-25,0.0,0.0
2013-03-26,0.0,0.0
2013-03-27,0.0,-0.02000000000000135
2013-03-28,-0.02000000000000135,0.0
2013-03-29,0.0,0.0
2013-03-30,0.0,-0.009999999999999787
2013-03-31,-0.009999999999999787,0.0
2013-04-01,0.0,0.0
2013-04-02,0.0,0.009999999999999787
2013-04-03,0.009999999999999787,0.0
2013-04-04,0.0,-0.08000000000000007
2013-04-05,-0.08000000000000007,0.030000000000001137
2013-04-06,0.030000000000001137,0.0
2013-04-07,0.0,0.0
2013-04-08,0.0,-0.040000000000000924
2013-04-09,-0.040000000000000924,-0.009999999999999787
2013-04-10,-0.009999999999999787,0.009999999999999787
2013-04-11,0.009999999999999787,0.0
2013-04-12,0.0,-0.09999999999999964
2013-04-13,-0.09999999999999964,0.08999999999999986
2013-04-14,0.08999999999999986,0.019999999999999574
2013-04-15,0.019999999999999574,-0.009999999999999787
2013-04-16,-0.009999999999999787,-0.009999999999999787
2013-04-17,-0.009999999999999787,-0.08999999999999986
2013-04-18,-0.08999999999999986,0.0
2013-04-19,0.0,0.0
2013-04-20,0.0,0.0
2013-04-21,0.0,0.040000000000000924
2013-04-22,0.040000000000000924,-0.05000000000000071
2013-04-23,-0.05000000000000071,0.0
2013-04-24,0.0,0.009999999999999787
2013-04-25,0.009999999999999787,-0.009999999999999787
2013-04-26,-0.009999999999999787,0.009999999999999787
2013-04-27,0.009999999999999787,0.0
2013-04-28,0.0,0.0
2013-04-29,0.0,-0.009999999999999787
2013-04-30,-0.009999999999999787,0.02999999999999936
2013-05-01,0.02999999999999936,0.0
2013-05-02,0.0,0.0
2013-05-03,0.0,0.05000000000000071
2013-05-04,0.05000000000000071,0.0
2013-05-05,0.0,0.019999999999999574
2013-05-06,0.019999999999999574,-0.049999999999998934
2013-05-07,-0.049999999999998934,0.049999999999998934
2013-05-08,0.049999999999998934,0.0
2013-05-09,0.0,-0.019999999999999574
2013-05-10,-0.019999999999999574,-0.05000000000000071
2013-05-11,-0.05000000000000071,0.0
2013-05-12,0.0,-0.08999999999999986
2013-05-13,-0.08999999999999986,-0.009999999999999787
2013-05-14,-0.009999999999999787,-0.07000000000000028
2013-05-15,-0.07000000000000028,-0.10999999999999943
2013-05-16,-0.10999999999999943,0.0
2013-05-17,0.0,0.0
2013-05-18,0.0,0.0
2013-05-19,0.0,0.019999999999999574
2013-05-20,0.019999999999999574,0.009999999999999787
2013-05-21,0.009999999999999787,0.0
2013-05-22,0.0,0.0
2013-05-23,0.0,-0.019999999999999574
2013-05-24,-0.019999999999999574,-0.009999999999999787
2013-05-25,-0.009999999999999787,0.0
2013-05-26,0.0,0.0
2013-05-27,0.0,0.0
2013-05-28,0.0,-0.009999999999999787
2013-05-29,-0.009999999999999787,0.009999999999999787
2013-05-30,0.009999999999999787,-0.009999999999999787
2013-05-31,-0.009999999999999787,0.0
2013-06-01,0.0,0.0
2013-06-02,0.0,0.009999999999999787
2013-06-03,0.009999999999999787,-0.009999999999999787
2013-06-04,-0.009999999999999787,0.0
2013-06-05,0.0,0.009999999999999787
2013-06-06,0.009999999999999787,0.0
2013-06-07,0.0,0.0
2013-06-08,0.0,0.0
2013-06-09,0.0,-0.009999999999999787
2013-06-10,-0.009999999999999787,0.0
2013-06-11,0.0,0.0
2013-06-12,0.0,0.0
2013-06-13,0.0,0.0
2013-06-14,0.0,0.0
2013-06-15,0.0,0.0
2013-06-16,0.0,0.0
2013-06-17,0.0,0.0
2013-06-18,0.0,0.0
2013-06-19,0.0,0.0
2013-06-21,0.0,0.10999999999999943
2013-06-22,0.10999999999999943,-0.02999999999999936
2013-06-23,-0.02999999999999936,0.0
2013-06-24,0.0,0.02999999999999936
2013-06-25,0.02999999999999936,0.0
2013-06-26,0.0,-0.009999999999999787
2013-06-27,-0.009999999999999787,0.040000000000000924
2013-06-28,0.040000000000000924,0.02999999999999936
2013-06-29,0.02999999999999936,0.03999999999999915
2013-06-30,0.03999999999999915,-0.03999999999999915
2013-07-01,-0.03999999999999915,0.08000000000000007
2013-07-02,0.08000000000000007,0.03999999999999915
2013-07-03,0.03999999999999915,-0.02999999999999936
2013-07-04,-0.02999999999999936,0.03999999999999915
2013-07-05,0.03999999999999915,-0.019999999999999574
2013-07-06,-0.019999999999999574,0.05000000000000071
2013-07-07,0.05000000000000071,-0.019999999999999574
2013-07-08,-0.019999999999999574,0.05999999999999872
2013-07-09,0.05999999999999872,0.040000000000000924
2013-07-10,0.040000000000000924,0.0600000000000005
2013-07-11,0.0600000000000005,0.009999999999999787
2013-07-12,0.009999999999999787,0.02999999999999936
2013-07-13,0.02999999999999936,0.009999999999999787
2013-07-14,0.009999999999999787,0.019999999999999574
2013-07-15,0.019999999999999574,-0.019999999999999574
2013-07-16,-0.019999999999999574,0.0
2013-07-17,0.0,-0.049999999999998934
2013-07-18,-0.049999999999998934,0.009999999999999787
2013-07-19,0.009999999999999787,-0.05000000000000071
2013-07-20,-0.05000000000000071,0.02999999999999936
2013-07-21,0.02999999999999936,-0.019999999999999574
2013-07-22,-0.019999999999999574,-0.019999999999999574
2013-07-23,-0.019999999999999574,-0.009999999999999787
2013-07-24,-0.009999999999999787,-0.009999999999999787
2013-07-25,-0.009999999999999787,-0.07000000000000028
2013-07-26,-0.07000000000000028,0.03999999999999915
2013-07-27,0.03999999999999915,0.030000000000001137
2013-07-28,0.030000000000001137,-0.009999999999999787
2013-07-29,-0.009999999999999787,0.009999999999999787
2013-07-30,0.009999999999999787,0.0
2013-07-31,0.0,0.03999999999999915
2013-08-01,0.03999999999999915,0.0
2013-08-02,0.0,0.030000000000001137
2013-08-03,0.030000000000001137,0.03999999999999915
2013-08-04,0.03999999999999915,-0.009999999999999787
2013-08-05,-0.009999999999999787,0.009999999999999787
2013-08-06,0.009999999999999787,0.0
2013-08-07,0.0,-0.03999999999999915
2013-08-08,-0.03999999999999915,0.02999999999999936
2013-08-09,0.02999999999999936,0.02999999999999936
2013-08-10,0.02999999999999936,0.040000000000000924
2013-08-11,0.040000000000000924,0.009999999999999787
2013-08-12,0.009999999999999787,0.0
2013-08-13,0.0,-0.009999999999999787
2013-08-14,-0.009999999999999787,0.02999999999999936
2013-08-15,0.02999999999999936,-0.019999999999999574
2013-08-16,-0.019999999999999574,0.009999999999999787
2013-08-17,0.009999999999999787,0.02999999999999936
2013-08-18,0.02999999999999936,0.009999999999999787
2013-08-19,0.009999999999999787,0.010000000000001563
2013-08-20,0.010000000000001563,-0.010000000000001563
2013-08-21,-0.010000000000001563,-0.019999999999999574
2013-08-22,-0.019999999999999574,-0.08000000000000007
2013-08-23,-0.08000000000000007,0.07000000000000028
2013-08-24,0.07000000000000028,-0.009999999999999787
2013-08-25,-0.009999999999999787,-0.019999999999999574
2013-08-26,-0.019999999999999574,0.07000000000000028
2013-08-27,0.07000000000000028,-0.05000000000000071
2013-08-28,-0.05000000000000071,-0.009999999999999787
2013-08-29,-0.009999999999999787,0.0
2013-08-30,0.0,0.049999999999998934
2013-08-31,0.049999999999998934,0.02000000000000135
2013-09-01,0.02000000000000135,-0.05000000000000071
2013-09-02,-0.05000000000000071,-0.02999999999999936
2013-09-03,-0.02999999999999936,-0.030000000000001137
2013-09-05,-0.030000000000001137,-0.019999999999999574
2013-09-06,-0.019999999999999574,0.019999999999999574
2013-09-07,0.019999999999999574,0.07000000000000028
2013-09-08,0.07000000000000028,-0.08999999999999986
2013-09-09,-0.08999999999999986,0.05000000000000071
2013-09-10,0.05000000000000071,0.05999999999999872
2013-09-11,0.05999999999999872,0.07000000000000028
2013-09-12,0.07000000000000028,-0.019999999999999574
2013-09-13,-0.019999999999999574,0.10999999999999943
2013-09-14,0.10999999999999943,0.009999999999999787
2013-09-15,0.009999999999999787,0.010000000000001563
2013-09-16,0.010000000000001563,-0.02000000000000135
2013-09-17,-0.02000000000000135,-0.009999999999999787
2013-09-18,-0.009999999999999787,-0.009999999999999787
2013-09-19,-0.009999999999999787,-0.019999999999999574
2013-09-20,-0.019999999999999574,0.08000000000000007
2013-09-21,0.08000000000000007,0.019999999999999574
2013-09-22,0.019999999999999574,-0.02999999999999936
2013-09-23,-0.02999999999999936,0.0
2013-09-24,0.0,-0.02000000000000135
2013-09-25,-0.02000000000000135,-0.009999999999999787
2013-09-26,-0.009999999999999787,-0.009999999999999787
2013-09-27,-0.009999999999999787,-0.02999999999999936
2013-09-28,-0.02999999999999936,0.08999999999999986
2013-09-29,0.08999999999999986,0.0
2013-09-30,0.0,-0.009999999999999787
2013-10-01,-0.009999999999999787,0.02999999999999936
2013-10-02,0.02999999999999936,0.019999999999999574
2013-10-03,0.019999999999999574,0.02000000000000135
2013-10-04,0.02000000000000135,-0.02000000000000135
2013-10-05,-0.02000000000000135,0.030000000000001137
2013-10-06,0.030000000000001137,0.009999999999999787
2013-10-07,0.009999999999999787,-0.05000000000000071
2013-10-08,-0.05000000000000071,0.0600000000000005
2013-10-09,0.0600000000000005,0.019999999999999574
2013-10-10,0.019999999999999574,0.07000000000000028
2013-10-11,0.07000000000000028,-0.0600000000000005
2013-10-12,-0.0600000000000005,0.08000000000000007
2013-10-13,0.08000000000000007,0.030000000000001137
2013-10-14,0.030000000000001137,0.009999999999999787
2013-10-15,0.009999999999999787,-0.0600000000000005
2013-10-16,-0.0600000000000005,0.08999999999999986
2013-10-17,0.08999999999999986,0.030000000000001137
2013-10-18,0.030000000000001137,-0.010000000000001563
2013-10-19,-0.010000000000001563,-0.019999999999999574
2013-10-20,-0.019999999999999574,0.019999999999999574
2013-10-21,0.019999999999999574,-0.009999999999999787
2013-10-22,-0.009999999999999787,0.02000000000000135
2013-10-23,0.02000000000000135,-0.02000000000000135
2013-10-24,-0.02000000000000135,0.009999999999999787
2013-10-25,0.009999999999999787,-0.02999999999999936
2013-10-26,-0.02999999999999936,-0.009999999999999787
2013-10-27,-0.009999999999999787,0.0
2013-10-28,0.0,0.02999999999999936
2013-10-29,0.02999999999999936,0.0
2013-10-30,0.0,0.009999999999999787
2013-10-31,0.009999999999999787,-0.019999999999999574
2013-11-01,-0.019999999999999574,0.08999999999999986
2013-11-02,0.08999999999999986,-0.009999999999999787
2013-11-03,-0.009999999999999787,0.009999999999999787
2013-11-04,0.009999999999999787,0.0600000000000005
2013-11-05,0.0600000000000005,0.08999999999999986
2013-11-06,0.08999999999999986,0.019999999999999574
2013-11-07,0.019999999999999574,0.009999999999999787
2013-11-08,0.009999999999999787,0.010000000000001563
2013-11-09,0.010000000000001563,0.08000000000000007
2013-11-10,0.08000000000000007,0.05999999999999872
2013-11-11,0.05999999999999872,-0.08999999999999986
2013-11-12,-0.08999999999999986,0.08999999999999986
2013-11-13,0.08999999999999986,0.05000000000000071
2013-11-14,0.05000000000000071,-0.009999999999999787
2013-11-15,-0.009999999999999787,-0.07000000000000028
2013-11-16,-0.07000000000000028,0.0600000000000005
2013-11-17,0.0600000000000005,0.019999999999999574
2013-11-18,0.019999999999999574,0.019999999999999574
2013-11-19,0.019999999999999574,0.15000000000000036
2013-11-20,0.15000000000000036,0.049999999999998934
2013-11-21,0.049999999999998934,0.040000000000000924
2013-11-22,0.040000000000000924,0.05000000000000071
2013-11-23,0.05000000000000071,0.16999999999999993
2013-11-24,0.16999999999999993,0.02999999999999936
2013-11-25,0.02999999999999936,-0.009999999999999787
2013-11-26,-0.009999999999999787,-0.030000000000001137
2013-11-27,-0.030000000000001137,0.030000000000001137
2013-11-28,0.030000000000001137,0.08000000000000007
2013-11-29,0.08000000000000007,0.08000000000000007
2013-11-30,0.08000000000000007,-0.08000000000000007
2013-12-01,-0.08000000000000007,0.1999999999999993
2013-12-02,0.1999999999999993,0.09999999999999964
2013-12-03,0.09999999999999964,-0.019999999999999574
2013-12-04,-0.019999999999999574,-0.09999999999999964
2013-12-05,-0.09999999999999964,0.3000000000000007
2013-12-06,0.3000000000000007,0.25
2013-12-07,0.25,-0.08000000000000007
2013-12-08,-0.08000000000000007,0.5399999999999991
2013-12-09,0.5399999999999991,0.10999999999999943
2013-12-10,0.10999999999999943,-0.03999999999999915
2013-12-11,-0.03999999999999915,-0.1899999999999995
2013-12-12,-0.1899999999999995,0.21999999999999886
2013-12-13,0.21999999999999886,0.08999999999999986
2013-12-14,0.08999999999999986,-0.10999999999999943
2013-12-16,-0.10999999999999943,0.47000000000000064
2013-12-17,0.47000000000000064,0.2400000000000002
2013-12-18,0.2400000000000002,-0.08000000000000007
2013-12-19,-0.08000000000000007,0.379999999999999
2013-12-20,0.379999999999999,0.4299999999999997
2013-12-21,0.4299999999999997,0.08000000000000007
2013-12-22,0.08000000000000007,0.02000000000000135
2013-12-23,0.02000000000000135,0.009999999999999787
2013-12-24,0.009999999999999787,0.09999999999999964
2013-12-25,0.09999999999999964,0.019999999999999574
2013-12-26,0.019999999999999574,0.2400000000000002
2013-12-27,0.2400000000000002,0.33000000000000007
2013-12-28,0.33000000000000007,0.09999999999999964
2013-12-29,0.09999999999999964,0.15000000000000036
2013-12-30,0.15000000000000036,0.15000000000000036
2013-12-31,0.15000000000000036,0.6699999999999999
2014-01-01,0.6699999999999999,0.7399999999999984
2014-01-02,0.7399999999999984,5.02
2014-01-03,5.02,1.6300000000000026
2014-01-04,1.6300000000000026,3.1999999999999993
2014-01-05,3.1999999999999993,3.9800000000000004
2014-01-06,3.9800000000000004,-0.33000000000000185
2014-01-07,-0.33000000000000185,-0.5199999999999996
2014-01-08,-0.5199999999999996,-0.03999999999999915
2014-01-09,-0.03999999999999915,0.05000000000000071
2014-01-10,0.05000000000000071,-0.5399999999999991
